time,P77_ZIT_1244001C,P77_ZIT_1244001D,P77_ZIT_1244002C,P77_ZIT_1244002D,P77_PIT_1244007C,P77_PIT_1244008C,P77_PIT_1244007D,P77_PIT_1244008D,P77_SDY_1210002C,P77_SDY_1210002D
15-nov-22 19:56:00,0,0,7.949999809,20.22500038,29894.84961,29993.96875,42735.95703,42679.90234,On,On
15-nov-22 19:57:00,0,0,7.949999809,20.22190857,29895.61328,30006.8418,42764.54297,42752.46094,On,On
15-nov-22 19:58:00,0,0,7.949999809,20.22500038,29899.91016,30015.47266,42829.38672,42774.32813,On,On
15-nov-22 19:59:00,0,0,7.949999809,20.21875,29899.12891,30000.42969,42840.00781,42750.76953,On,On
15-nov-22 20:00:00,0,0,7.949999809,20.22500038,29905.96094,30006.81836,42817.27344,42778.38281,On,On
15-nov-22 20:01:00,0,0,7.946844101,20.23125076,29893.58008,30000.38281,42820.29297,42769.70313,On,On
15-nov-22 20:02:00,0,0,7.949999809,20.22809792,29880.19922,30004.79883,42830.15234,42763.62109,On,On
15-nov-22 20:03:00,0,0,7.946862698,20.22811317,29893.08008,30002.58398,42801.375,42778.74219,On,On
15-nov-22 20:04:00,0,0,7.946859837,20.22500038,29890.06055,29985.39063,42776.73047,42718.51172,On,On
15-nov-22 20:05:00,0,0,7.949999809,20.23125076,29890.05859,29996.13086,42798.04297,42744.25781,On,On
15-nov-22 20:06:00,0,0,7.949999809,20.22811317,29891.80664,29993.99414,42765.09375,42649.87891,On,On
15-nov-22 20:07:00,0,0,7.949999809,20.22500038,29888.78906,29993.99414,42761.93359,42656.39844,On,On
15-nov-22 20:08:00,0,0,7.949999809,20.22813797,29876.69141,29983.27344,42673.64063,42613.48047,On,On
15-nov-22 20:09:00,0,0,7.949999809,20.21875,29877.18164,29978.94141,42673.19531,42645.58984,On,On
15-nov-22 20:10:00,0,0,7.949999809,20.22500038,29875.91016,29978.96094,42716.43359,42664.78125,On,On
15-nov-22 20:11:00,0,0,7.956250191,20.21875,29878.44922,29985.42578,42773.66797,42735.73828,On,On
15-nov-22 20:12:00,0,0,7.95313549,20.21875,29889.25781,29985.39258,42954.20313,42905.30469,On,On
15-nov-22 20:13:00,0,0,7.953111649,20.23125076,29883.21875,29987.55078,42998.42969,42948.14844,On,On
15-nov-22 20:14:00,0,0,7.956250191,20.22188759,29888.78906,29991.82422,43052.61328,42898.99609,On,On
15-nov-22 20:15:00,0,0,7.956250191,20.22187614,29851.51367,29944.60547,42187.66797,41992.88672,On,On
15-nov-22 20:16:00,0,0,7.956250191,20.22186279,29823.88477,29931.73047,41470.25781,41383.30078,On,On
15-nov-22 20:17:00,0,0,7.956250191,20.23125076,29834.25195,29940.31055,41438.08203,41441.07031,On,On
15-nov-22 20:18:00,0,0,7.956250191,20.22500038,29859.55664,29957.49023,41892.21484,41900.37891,On,On
15-nov-22 20:19:00,0,0,7.962500095,20.23439026,29869.06445,29978.96094,42199.91797,42196.875,On,On
15-nov-22 20:20:00,0,0,7.962500095,20.23437309,29874.16602,29974.66016,42352.625,42289.16406,On,On
15-nov-22 20:21:00,0,0,7.962500095,20.24061012,29871.60938,29974.68555,42390.45313,42336.33203,On,On
15-nov-22 20:22:00,0,0,7.962500095,20.24374962,29877.64258,29972.50977,42373.27734,42314.89844,On,On
15-nov-22 20:23:00,0,0,7.96875,20.24374962,29871.60938,29976.77344,42379.3125,42325.52734,On,On
15-nov-22 20:24:00,0,0,7.96875,20.24057198,29867.32031,29974.66016,42340.66016,42276.6875,On,On
15-nov-22 20:25:00,0,0,7.971816063,20.24056625,29863.0293,29974.74609,42349.24609,42304.28906,On,On
15-nov-22 20:26:00,0,0,7.974999905,20.24374962,29871.60938,29966.15234,42353.55078,42235.58984,On,On
15-nov-22 20:27:00,0,0,7.974999905,20.24681854,29866.07813,29963.81445,42351.0625,42290.78516,On,On
15-nov-22 20:28:00,0,0,7.974999905,20.24374962,29867.32031,29959.83789,42323.48828,42264.10156,On,On
15-nov-22 20:29:00,0,0,7.974999905,20.25625038,29859.97656,29959.76758,42286.22656,42254.79297,On,On
15-nov-22 20:30:00,0,0,7.974999905,20.24374962,29854.43945,29968.26367,42340.66016,42252.60938,On,On
15-nov-22 20:31:00,0,0,7.981249809,20.25317574,29856.92578,29961.85547,42288.69141,42246.13672,On,On
15-nov-22 20:32:00,0,0,7.981249809,20.25,29845.32617,29959.59375,42304.00391,42265.64063,On,On
15-nov-22 20:33:00,0,0,7.981249809,20.25625038,29845.84961,29951.0918,42279.64453,42244.01172,On,On
15-nov-22 20:34:00,0,0,7.974999905,20.25625038,29844.125,29959.67188,42287.34766,42257.27344,On,On
15-nov-22 20:35:00,0,0,7.97818327,20.24374962,29817.07617,29921.11133,41798.89453,41653.57422,On,On
15-nov-22 20:36:00,0,0,7.987500191,20.24374962,29791.30664,29892.89453,40986.85547,40940.61719,On,On
15-nov-22 20:37:00,0,0,7.981249809,20.25,29799.89844,29901.58984,41102.33203,41053.99609,On,On
15-nov-22 20:38:00,0,0,7.981249809,20.26250076,29828.67969,29923.04688,41670.55469,41662.79297,On,On
15-nov-22 20:39:00,0,0,7.987500191,20.26250076,29841.0918,29955.38281,42249.09766,42192.1875,On,On
15-nov-22 20:40:00,0,0,7.981249809,20.25,29855.71875,29961.7793,42379.67969,42346.85938,On,On
15-nov-22 20:41:00,0,0,7.981249809,20.25,29845.84961,29951.00391,42387.53516,42339.20313,On,On
15-nov-22 20:42:00,0,0,7.981249809,20.25625038,29851.41797,29957.39844,42416.38672,42361.67188,On,On
15-nov-22 20:43:00,0,0,7.987500191,20.25942039,29846.33594,29949.02344,42340.35547,42281.16797,On,On
15-nov-22 20:44:00,0,0,7.987500191,20.25316811,29827.43945,29933.9043,42116.98828,42077.28125,On,On
15-nov-22 20:45:00,0,0,7.990673065,20.25,29782.69141,29884.5,41179.78125,41100.5625,On,On
15-nov-22 20:46:00,0,0,7.993750095,20.25625038,29781.44922,29888.85352,41007.44531,40956.15234,On,On
15-nov-22 20:47:00,0,0,7.993750095,20.26250076,29783.92969,29882.38281,41155.125,41088.60938,On,On
15-nov-22 20:48:00,0,0,7.993750095,20.25625038,29794.33008,29908.2168,41559.19922,41554.55469,On,On
15-nov-22 20:49:00,0,0,7.993750095,20.26874924,29802.91016,29914.61523,41975.69922,41960.32813,On,On
15-nov-22 20:50:00,0,0,7.987500191,20.26874924,29802.91016,29918.84961,42156.03125,42134.22656,On,On
15-nov-22 20:51:00,0,0,7.987500191,20.26250076,29798.61914,29914.55078,42220.44141,42213.91016,On,On
15-nov-22 20:52:00,0,0,7.987500191,20.26250076,29798.61914,29905.96094,42203.26172,42143.15234,On,On
15-nov-22 20:53:00,0,0,7.990666389,20.26558304,29795.57813,29916.61523,42214.34766,42170.80469,On,On
15-nov-22 20:54:00,0,0,7.993750095,20.26567459,29802.23438,29908.14453,42214.22266,42134.70313,On,On
15-nov-22 20:55:00,0,0,7.993750095,20.26250076,29776.4668,29873.86914,41818.16406,41576.32031,On,On
15-nov-22 20:56:00,0,0,7.993750095,20.25625038,29750.14648,29852.33203,41022.91016,40956.40234,On,On
15-nov-22 20:57:00,0,0,7.996838093,20.25941277,29753.18359,29847.97461,41021.9375,40979.24219,On,On
15-nov-22 20:58:00,0,0,8,20.26874924,29756.35938,29875.97266,41282.46875,41287.94531,On,On
15-nov-22 20:59:00,0,0,8,20.26874924,29782.13281,29884.56055,41876.76172,41888.76953,On,On
15-nov-22 21:00:00,0,0,8.006250381,20.26874924,29790.58594,29893.01758,42191.62891,42162.44141,On,On
15-nov-22 21:01:00,0,0,8.006250381,20.26874924,29781.44922,29888.92969,42261.02344,42208.04297,On,On
15-nov-22 21:02:00,0,0,8.006250381,20.26874924,29784.49609,29886.61914,42249.25391,42160.37891,On,On
15-nov-22 21:03:00,0,0,8.006250381,20.26874924,29782.70898,29897.42969,42232.57031,42149.89844,On,On
15-nov-22 21:04:00,0,0,8.012499809,20.26250076,29779.68164,29893.08008,42135.29297,42055.15234,On,On
15-nov-22 21:05:00,0,0,8.006250381,20.26874924,29785.74023,29888.78906,42076.97656,41995.04297,On,On
15-nov-22 21:06:00,0,0,8.006250381,20.26874924,29786.74414,29878.11719,42091.10547,41995.03516,On,On
15-nov-22 21:07:00,0,0,8.006250381,20.27183914,29790.0293,29893.08008,42077.99219,42031.16797,On,On
15-nov-22 21:08:00,0,0,8.006250381,20.27183533,29799.12695,29899.6582,42126.48828,42079.06641,On,On
15-nov-22 21:09:00,0,0,8.006250381,20.26874924,29789.53711,29895.16406,42165.39063,42099.85547,On,On
15-nov-22 21:10:00,0,0,8.006250381,20.27191162,29806.44922,29901.66992,42190.89063,42130.21875,On,On
15-nov-22 21:11:00,0,0,8.006250381,20.26874924,29792.55273,29897.32227,42195.92188,42159.69531,On,On
15-nov-22 21:12:00,0,0,8.006250381,20.26874924,29800.39258,29899.55273,42213.10938,42168.6875,On,On
15-nov-22 21:13:00,0,0,8.006250381,20.26874924,29790.0293,29895.24805,42246.19922,42211.72266,On,On
15-nov-22 21:14:00,0,0,8.006250381,20.26874924,29785.74023,29893.08008,42211.84766,42213.91406,On,On
15-nov-22 21:15:00,0,0,8.006250381,20.26874924,29791.28906,29888.83203,42281.80859,42184.26563,On,On
15-nov-22 21:16:00,0,0,8.006250381,20.26874924,29787.00391,29886.62891,42263.87891,42170.8125,On,On
15-nov-22 21:17:00,0,0,8.009348869,20.27499962,29788.26758,29890.95313,42224.23047,42142.83594,On,On
15-nov-22 21:18:00,0,0,8.012499809,20.27499962,29781.44922,29884.5332,42160.27344,42025.375,On,On
15-nov-22 21:19:00,0,0,8.012499809,20.26250076,29739.00195,29845.84961,41225.67188,41027.03906,On,On
15-nov-22 21:20:00,0,0,8.012499809,20.26874924,29739.00977,29845.82031,40969.69531,40908.57422,On,On
15-nov-22 21:21:00,0,0,8.012499809,20.26874924,29741.04492,29854.39844,41192.05078,41176.75781,On,On
15-nov-22 21:22:00,0,0,8.015594482,20.27499962,29778.91406,29880.16211,41794.44141,41826.90234,On,On
15-nov-22 21:23:00,0,0,8.018750191,20.27499962,29786.26953,29888.75781,42247.83203,42194.84375,On,On
15-nov-22 21:24:00,0,0,8.015607834,20.27189255,29765.0293,29875.95898,42109.56641,42038.06641,On,On
15-nov-22 21:25:00,0,0,8.012499809,20.26874924,29751.39063,29863.0293,41739.65234,41686.01563,On,On
15-nov-22 21:26:00,0,0,8.018750191,20.27189255,29746.58398,29850.11914,41530.14063,41512.125,On,On
15-nov-22 21:27:00,0,0,8.012499809,20.28125,29749.64648,29854.43945,41642.39453,41615.01953,On,On
15-nov-22 21:28:00,0,0,8.018750191,20.27810097,29768.56055,29867.28516,41954.23047,41866.02344,On,On
15-nov-22 21:29:00,0,0,8.012499809,20.27499962,29774.12109,29871.5918,42191.90234,42132.26172,On,On
15-nov-22 21:30:00,0,0,8.012499809,20.28125,29783.2168,29890.92773,42276.76563,42246.15625,On,On
15-nov-22 21:31:00,0,0,8.012499809,20.28125,29790.0293,29895.21484,42186.08984,42177.5625,On,On
15-nov-22 21:32:00,0,0,8.012499809,20.28125,29774.11914,29871.60156,42054.99219,41988.53516,On,On
15-nov-22 21:33:00,0,0,8.012499809,20.28125,29777.15039,29888.78906,41997.16016,41993.16016,On,On
15-nov-22 21:34:00,0,0,8.018750191,20.28750038,29790.0293,29897.41211,42259.07813,42160.03906,On,On
15-nov-22 21:35:00,0,0,8.018750191,20.28434753,29802.13477,29899.54492,42467.52734,42443.67578,On,On
15-nov-22 21:36:00,0,0,8.018750191,20.28750038,29817.55078,29923.16992,42681.4375,42645.28125,On,On
15-nov-22 21:37:00,0,0,8.018750191,20.28750038,29818.33789,29925.27734,42790.0625,42761.33984,On,On
15-nov-22 21:38:00,0,0,8.018750191,20.28125,29818.82422,29923.14063,42632.66797,42551.57422,On,On
15-nov-22 21:39:00,0,0,8.015607834,20.27499962,29778.91211,29886.65625,41646.16406,41598.10938,On,On
15-nov-22 21:40:00,0,0,8.018750191,20.28125,29774.14258,29875.93945,41276.21875,41211.40625,On,On
15-nov-22 21:41:00,0,0,8.018750191,20.28125,29799.89063,29903.80078,41574.14453,41556.44531,On,On
15-nov-22 21:42:00,0,0,8.018750191,20.28750038,29833.45703,29935.99219,42237.98828,42183.51953,On,On
15-nov-22 21:43:00,0,0,8.018750191,20.28750038,29836.78711,29931.73047,42588.42578,42525.01172,On,On
15-nov-22 21:44:00,0,0,8.015608788,20.28750038,29841.56055,29942.44922,42670.80078,42598.33203,On,On
15-nov-22 21:45:00,0,0,8.018750191,20.28435707,29826.91797,29933.91016,42566.18359,42536.17188,On,On
15-nov-22 21:46:00,0,0,8.018750191,20.28750038,29826.93555,29931.73047,42514.61328,42428.78125,On,On
15-nov-22 21:47:00,0,0,8.015647888,20.28750038,29827.40039,29927.4043,42359.93359,42349.33984,On,On
15-nov-22 21:48:00,0,0,8.018750191,20.28128052,29821.36133,29929.63281,42366.10156,42317.23438,On,On
15-nov-22 21:49:00,0,0,8.018750191,20.28125,29822.63281,29921.00781,42375.67188,42302.15234,On,On
15-nov-22 21:50:00,0,0,8.018750191,20.27499962,29803.42188,29912.44727,42060.54688,42023.53906,On,On
15-nov-22 21:51:00,0,0,8.021860123,20.27188873,29756.95313,29863.04492,40978.92188,40964.78906,On,On
15-nov-22 21:52:00,0,0,8.021857262,20.27499962,29765.53906,29865.16211,40974.28125,40897.96094,On,On
15-nov-22 21:53:00,0,0,8.024999619,20.28125,29764.26953,29878.04883,41250.04688,41207.22656,On,On
15-nov-22 21:54:00,0,0,8.018750191,20.28750038,29798.61914,29910.25977,41979.99219,41917.67578,On,On
15-nov-22 21:55:00,0,0,8.021881104,20.28125,29811.5,29914.54688,42436.51563,42381.37109,On,On
15-nov-22 21:56:00,0,0,8.018750191,20.28125,29816.26172,29916.69922,42560.45703,42542.44141,On,On
15-nov-22 21:57:00,0,0,8.021875381,20.28437424,29814.51367,29905.96094,42604.74609,42540.32422,On,On
15-nov-22 21:58:00,0,0,8.024999619,20.28125,29801.62695,29903.81055,42555.79688,42471.64844,On,On
15-nov-22 21:59:00,0,0,8.024999619,20.27499962,29802.91016,29910.25586,42452.30078,42439.42188,On,On
15-nov-22 22:00:00,0,0,8.024999619,20.27812767,29807.21094,29905.96094,42460.88672,42375.03906,On,On
15-nov-22 22:01:00,0,0,8.024999619,20.27499962,29807.21094,29908.09961,42417.95313,42349.17578,On,On
15-nov-22 22:02:00,0,0,8.024999619,20.28125,29811.05273,29918.84766,42459.98438,42411.51172,On,On
15-nov-22 22:03:00,0,0,8.024999619,20.28125,29815.80078,29914.55078,42437.44531,42323.98828,On,On
15-nov-22 22:04:00,0,0,8.024999619,20.27806473,29791.30664,29897.29297,42057.54297,41900.59375,On,On
15-nov-22 22:05:00,0,0,8.024999619,20.27806282,29781.93164,29878.01172,41667.69141,41552.80469,On,On
15-nov-22 22:06:00,0,0,8.024999619,20.27807045,29769.83594,29869.50195,41542.03125,41477.76953,On,On
15-nov-22 22:07:00,0,0,8.024999619,20.28125,29769.83203,29882.30859,41572.68359,41569.3125,On,On
15-nov-22 22:08:00,0,0,8.021928787,20.28125,29775.87695,29873.79688,41673.39063,41646.59766,On,On
15-nov-22 22:09:00,0,0,8.021818161,20.28125,29774.92188,29882.4668,41813.16797,41799.80469,On,On
15-nov-22 22:10:00,0,0,8.024999619,20.28125,29781.44922,29886.61133,41967.25,42015.875,On,On
15-nov-22 22:11:00,0,0,8.024999619,20.27807045,29787.01758,29895.19336,42272.32813,42228.80859,On,On
15-nov-22 22:12:00,0,0,8.024999619,20.27499962,29782.7207,29893.00977,42403.00391,42388.94531,On,On
15-nov-22 22:13:00,0,0,8.024999619,20.28125,29796.86523,29905.96094,42571.0625,42571.58203,On,On
15-nov-22 22:14:00,0,0,8.03125,20.28125,29799.27344,29912.44336,42752.79688,42671.4375,On,On
15-nov-22 22:15:00,0,0,8.024999619,20.2780838,29802.91016,29906.02148,42822.89844,42765.91797,On,On
15-nov-22 22:16:00,0,0,8.028177261,20.27499962,29794.33008,29899.49023,42783.57031,42769.89844,On,On
15-nov-22 22:17:00,0,0,8.03125,20.27816391,29792.51172,29895.14844,42838.06641,42787.20703,On,On
15-nov-22 22:18:00,0,0,8.03125,20.27817726,29785.07422,29891.11133,42784.82813,42742.44922,On,On
15-nov-22 22:19:00,0,0,8.03125,20.28125,29785.08203,29895.19336,42850.96094,42816.97656,On,On
15-nov-22 22:20:00,0,0,8.03125,20.28125,29781.44922,29880.2793,42830.15234,42791.73438,On,On
15-nov-22 22:21:00,0,0,8.03125,20.28442955,29772.85938,29884.56836,42903.15234,42854.40625,On,On
15-nov-22 22:22:00,0,0,8.03125,20.26874924,29742.80078,29826.69141,42044.39844,41703.14453,On,On
15-nov-22 22:23:00,0,0,8.03125,20.27499962,29721.33008,29835.0918,41499.08984,41428.41016,On,On
15-nov-22 22:24:00,0,0,8.03125,20.28125,29725.63086,29843.72461,41709.48047,41812.22266,On,On
15-nov-22 22:25:00,0,0,8.03125,20.2781601,29766.77734,29860.75586,42321.38672,42487.9375,On,On
15-nov-22 22:26:00,0,0,8.03125,20.278162,29779.65039,29875.91016,42956.40234,42918.19922,On,On
15-nov-22 22:27:00,0,0,8.03125,20.27499962,29782.69922,29890.91211,43022.46875,42967.41406,On,On
15-nov-22 22:28:00,0,0,8.03125,20.27499962,29789.33008,29899.50391,43062.00781,43053.43359,On,On
15-nov-22 22:29:00,0,0,8.03125,20.28125,29791.82031,29897.38086,43079.52734,42980.32422,On,On
15-nov-22 22:30:00,0,0,8.03125,20.28125,29786.99023,29888.78906,42993.3125,42963.26172,On,On
15-nov-22 22:31:00,0,0,8.03125,20.27815628,29793.07617,29895.20898,42973.81641,42911.85938,On,On
15-nov-22 22:32:00,0,0,8.03125,20.26874924,29740.85742,29839.48438,41963.64453,41738.95703,On,On
15-nov-22 22:33:00,0,0,8.034324646,20.26874924,29704.86523,29820.16016,41070.62109,40998.76953,On,On
15-nov-22 22:34:00,0,0,8.03125,20.27191925,29722.58789,29832.84961,41241.02344,41223.26172,On,On
15-nov-22 22:35:00,0,0,8.034330368,20.28125,29753.17188,29858.67188,41945.89453,41964.1875,On,On
15-nov-22 22:36:00,0,0,8.037500381,20.27499962,29767.32227,29875.96289,42593.01172,42585.23047,On,On
15-nov-22 22:37:00,0,0,8.040581703,20.27816772,29768.05273,29884.5,42862.97266,42834.50391,On,On
15-nov-22 22:38:00,0,0,8.037500381,20.27182198,29761.23242,29873.86523,42873.98828,42838.95313,On,On
15-nov-22 22:39:00,0,0,8.037500381,20.27499962,29764.79492,29867.37305,42774.32813,42718.73047,On,On
15-nov-22 22:40:00,0,0,8.037500381,20.27817154,29747.09961,29854.375,42653.20313,42576.94922,On,On
15-nov-22 22:41:00,0,0,8.037500381,20.26874924,29742.08594,29841.61719,42449.94141,42354.75,On,On
15-nov-22 22:42:00,0,0,8.043749809,20.26566696,29690.01758,29798.61914,41473.89844,41430.96094,On,On
15-nov-22 22:43:00,0,0,8.043749809,20.26250076,29695.57031,29794.33008,41185.64844,41157.76172,On,On
15-nov-22 22:44:00,0,0,8.037500381,20.27808762,29717.03906,29817.9707,41799.64844,41745.39063,On,On
15-nov-22 22:45:00,0,0,8.043749809,20.28125,29742.80078,29852.32617,42490.95313,42479.87109,On,On
15-nov-22 22:46:00,0,0,8.046835899,20.27499962,29751.39063,29865.20117,42890.26172,42842.5,On,On
15-nov-22 22:47:00,0,0,8.043749809,20.27191544,29743.53516,29845.79883,42908.38281,42905.37109,On,On
15-nov-22 22:48:00,0,0,8.046923637,20.27817345,29764.26953,29860.7793,42980.43359,42877.31641,On,On
15-nov-22 22:49:00,0,0,8.043749809,20.27499962,29746.15039,29856.47461,42902.52734,42849.14844,On,On
15-nov-22 22:50:00,0,0,8.040586472,20.26250076,29716.72656,29820.14453,42167.02734,41906.3125,On,On
15-nov-22 22:51:00,0,0,8.043749809,20.26250076,29671.07031,29787.81836,40873.64063,40962.41797,On,On
15-nov-22 22:52:00,0,0,8.043749809,20.26874924,29704.16016,29817.86719,41346.94531,41442.44141,On,On
15-nov-22 22:53:00,0,0,8.043749809,20.27499962,29748.35742,29862.97852,42274.25391,42425.52734,On,On
15-nov-22 22:54:00,0,0,8.043749809,20.27183723,29776.85547,29882.27344,42925.46484,42922.03906,On,On
15-nov-22 22:55:00,0,0,8.043749809,20.27499962,29783.22852,29888.73047,43121.92578,43027.57813,On,On
15-nov-22 22:56:00,0,0,8.043749809,20.26874924,29788.25977,29884.5332,43124.35938,43068.55469,On,On
15-nov-22 22:57:00,0,0,8.043749809,20.26874924,29784.47852,29888.74414,43086.00781,43021.33984,On,On
15-nov-22 22:58:00,0,0,8.050000191,20.27184677,29787.50977,29893.08008,43024.89844,42961.23828,On,On
15-nov-22 22:59:00,0,0,8.050000191,20.27184486,29788.76563,29880.19922,42970.58203,42877.50391,On,On
15-nov-22 23:00:00,0,0,8.050000191,20.27499962,29780.17578,29884.5,42892.16406,42829.97266,On,On
15-nov-22 23:01:00,0,0,8.050000191,20.27499962,29780.91602,29888.78906,42867.01172,42812.67188,On,On
15-nov-22 23:02:00,0,0,8.050000191,20.27499962,29789.20508,29897.33203,42887.77734,42853.74609,On,On
15-nov-22 23:03:00,0,0,8.050000191,20.25625038,29731.11328,29828.76758,41780.60547,41558.90234,On,On
15-nov-22 23:04:00,0,0,8.050000191,20.26558876,29724.40234,29824.33398,41168.47266,41084.40625,On,On
15-nov-22 23:05:00,0,0,8.050000191,20.27499962,29739.7168,29845.84961,41585.94141,41581.98438,On,On
15-nov-22 23:06:00,0,0,8.050000191,20.28125,29774.79102,29886.70898,42495.42188,42471.13281,On,On
15-nov-22 23:07:00,0,0,8.050000191,20.27815819,29798.61914,29912.33594,42958.96094,42922.26563,On,On
15-nov-22 23:08:00,0,0,8.050000191,20.28125,29785.74023,29893.04883,43066.3125,43035.95703,On,On
15-nov-22 23:09:00,0,0,8.050000191,20.27499962,29798.61914,29903.83203,43019.07813,42997.39844,On,On
15-nov-22 23:10:00,0,0,8.050000191,20.27499962,29790.3125,29906.00781,43041.53125,42965.51172,On,On
15-nov-22 23:11:00,0,0,8.050000191,20.28125,29794.33008,29897.38086,42970.58203,42862.59766,On,On
15-nov-22 23:12:00,0,0,8.050000191,20.26874924,29764.76563,29856.6582,42416.8125,42080.39844,On,On
15-nov-22 23:13:00,0,0,8.050000191,20.26562309,29728.18164,29826.5293,41364.94922,41202.85547,On,On
15-nov-22 23:14:00,0,0,8.050000191,20.26874924,29722.60547,29826.52734,41235.75781,41230.69141,On,On
15-nov-22 23:15:00,0,0,8.050000191,20.27499962,29756.50391,29865.17773,41905.34375,41941.5,On,On
15-nov-22 23:16:00,0,0,8.050000191,20.27811813,29783.17969,29890.92969,42586.89063,42675.53516,On,On
15-nov-22 23:17:00,0,0,8.050000191,20.27499962,29788.75586,29886.64844,43010.95703,42924.62891,On,On
15-nov-22 23:18:00,0,0,8.050000191,20.27187729,29782.72656,29890.93164,43047.75781,43019.12109,On,On
15-nov-22 23:19:00,0,0,8.050000191,20.26250076,29785.74023,29886.64648,43077.91406,42993.32813,On,On
15-nov-22 23:20:00,0,0,8.050000191,20.26874924,29791.30664,29884.5,43105.07422,43023.36719,On,On
15-nov-22 23:21:00,0,0,8.050000191,20.26562881,29773.79297,29882.35156,42828.23047,42669.21875,On,On
15-nov-22 23:22:00,0,0,8.050000191,20.25625038,29735.95703,29826.52539,41737.02344,41548.61719,On,On
15-nov-22 23:23:00,0,0,8.050000191,20.26250076,29721.33008,29830.78516,41335.92969,41296.79297,On,On
15-nov-22 23:24:00,0,0,8.050000191,20.26874924,29745.26172,29854.43945,41808.96875,41888.53125,On,On
15-nov-22 23:25:00,0,0,8.056249619,20.27193451,29780.8457,29884.33008,42634.69141,42651.00781,On,On
15-nov-22 23:26:00,0,0,8.056249619,20.26874924,29794.33008,29888.78906,43001.89844,42967.64063,On,On
15-nov-22 23:27:00,0,0,8.056249619,20.27499962,29788.22266,29893.08008,43080.52734,43003.91797,On,On
15-nov-22 23:28:00,0,0,8.056249619,20.26874924,29788.79102,29893.08008,43035.01172,43038.64063,On,On
15-nov-22 23:29:00,0,0,8.056249619,20.26874924,29785.16016,29893.08008,43043.60547,42979.62109,On,On
15-nov-22 23:30:00,0,0,8.0625,20.26874924,29772.83594,29858.86719,42658.19922,42487.33984,On,On
15-nov-22 23:31:00,0,0,8.059259415,20.26250076,29721.91406,29820.08984,41473.31641,41326.22656,On,On
15-nov-22 23:32:00,0,0,8.0625,20.26549339,29717.66992,29826.25977,41076.49219,41023.63672,On,On
15-nov-22 23:33:00,0,0,8.0625,20.26874924,29742.80078,29839.23438,41370.28125,41377.77734,On,On
15-nov-22 23:34:00,0,0,8.0625,20.27170372,29761.77344,29865.29297,42013.12891,42008.86719,On,On
15-nov-22 23:35:00,0,0,8.0625,20.27499962,29788.78516,29884.26563,42559.08594,42478.26563,On,On
15-nov-22 23:36:00,0,0,8.0625,20.27499962,29783.24023,29884.74023,42579.16016,42528.79297,On,On
15-nov-22 23:37:00,0,0,8.0625,20.26874924,29794.88672,29895.33203,42613.97656,42526.17969,On,On
15-nov-22 23:38:00,0,0,8.065663338,20.26874924,29771.05859,29873.83789,42275.32813,42212.78516,On,On
15-nov-22 23:39:00,0,0,8.068750381,20.26250076,29742.11133,29852.25781,41419.99609,41392.35547,On,On
15-nov-22 23:40:00,0,0,8.068750381,20.26568604,29735.45703,29839.45313,41144.77344,41060.87109,On,On
15-nov-22 23:41:00,0,0,8.068750381,20.26874924,29744.05078,29852.33008,41417.27734,41352.53516,On,On
15-nov-22 23:42:00,0,0,8.068750381,20.27192879,29756.23828,29865.05859,41889.41797,41846.21094,On,On
15-nov-22 23:43:00,0,0,8.068750381,20.27192688,29766.76172,29869.5,42270.16406,42205.08594,On,On
15-nov-22 23:44:00,0,0,8.068750381,20.26250076,29768,29873.79492,42392.30469,42308.14844,On,On
15-nov-22 23:45:00,0,0,8.068750381,20.26874924,29776.45703,29869.57227,42431.9375,42347.54688,On,On
15-nov-22 23:46:00,0,0,8.068750381,20.27192688,29769.80859,29880.19922,42482.35938,42413.72656,On,On
15-nov-22 23:47:00,0,0,8.074999809,20.27499962,29771.05664,29871.47852,42451.05469,42386.05469,On,On
15-nov-22 23:48:00,0,0,8.071827888,20.27499962,29777.15039,29871.67969,42512.40625,42398.98438,On,On
15-nov-22 23:49:00,0,0,8.071925163,20.27817535,29764.26953,29871.60938,42499.52734,42448.07422,On,On
15-nov-22 23:50:00,0,0,8.068750381,20.27499962,29759.98047,29867.25,42478.05859,42477.99609,On,On
15-nov-22 23:51:00,0,0,8.068750381,20.27192307,29763.02539,29869.49805,42498.85156,42467.29688,On,On
15-nov-22 23:52:00,0,0,8.068750381,20.27192879,29768.56055,29871.60938,42534.875,42452.59766,On,On
15-nov-22 23:53:00,0,0,8.0625,20.2780838,29775.9082,29875.91016,42527.21484,42466.84766,On,On
15-nov-22 23:54:00,0,0,8.0625,20.27816391,29776.59961,29886.61719,42552.99609,42499.25781,On,On
15-nov-22 23:55:00,0,0,8.0625,20.27191353,29763.02539,29863.07813,42046.54688,41927.50781,On,On
15-nov-22 23:56:00,0,0,8.0625,20.27183533,29731.16211,29835.08789,41287.32813,41230.8125,On,On
15-nov-22 23:57:00,0,0,8.0625,20.27499962,29748.33984,29845.84961,41419.81641,41369.46875,On,On
15-nov-22 23:58:00,0,0,8.056249619,20.27816391,29782.69141,29886.61719,42164.98047,42110.48438,On,On
15-nov-22 23:59:00,0,0,8.056249619,20.28432655,29799.86523,29897.44141,42634.85547,42619.10156,On,On
16-nov-22 00:00:00,0,0,8.056249619,20.27499962,29796.13672,29899.55273,42790.74219,42737.96875,On,On
