time,P77_ZIT_1244001C,P77_ZIT_1244001D,P77_ZIT_1244002C,P77_ZIT_1244002D
16-nov-22 05:24:00,0,0,8.074999809,20.35317421
16-nov-22 05:25:00,0,0,8.074999809,20.35625076
16-nov-22 05:26:00,0,0,8.074999809,20.35625076
16-nov-22 05:27:00,0,0,8.074999809,20.35625076
16-nov-22 05:28:00,0,0,8.074999809,20.35625076
16-nov-22 05:29:00,0,0,8.074999809,20.35625076
16-nov-22 05:30:00,0,0,8.074999809,20.35625076
16-nov-22 05:31:00,0,0,8.074999809,20.35625076
16-nov-22 05:32:00,0,0,8.074999809,20.35625076
16-nov-22 05:33:00,0,0,8.074999809,20.35625076
16-nov-22 05:34:00,0,0,8.074999809,20.35625076
16-nov-22 05:35:00,0,0,8.074999809,20.35625076
16-nov-22 05:36:00,0,0,8.074999809,20.35000038
16-nov-22 05:37:00,0,0,8.074999809,20.35000038
16-nov-22 05:38:00,0,0,8.074999809,20.35000038
16-nov-22 05:39:00,0,0,8.074999809,20.35625076
16-nov-22 05:40:00,0,0,8.074999809,20.35000038
16-nov-22 05:41:00,0,0,8.074999809,20.35307121
16-nov-22 05:42:00,0,0,8.074999809,20.35625076
16-nov-22 05:43:00,0,0,8.074999809,20.35625076
16-nov-22 05:44:00,0,0,8.068750381,20.35000038
16-nov-22 05:45:00,0,0,8.071917534,20.35000038
16-nov-22 05:46:00,0,0,8.068750381,20.35625076
16-nov-22 05:47:00,0,0,8.068750381,20.35625076
16-nov-22 05:48:00,0,0,8.068750381,20.35625076
16-nov-22 05:49:00,0,0,8.068750381,20.35625076
16-nov-22 05:50:00,0,0,8.068750381,20.35625076
16-nov-22 05:51:00,0,0,8.068750381,20.35625076
16-nov-22 05:52:00,0,0,8.068750381,20.35625076
16-nov-22 05:53:00,0,0,8.068750381,20.35000038
16-nov-22 05:54:00,0,0,8.068750381,20.35000038
16-nov-22 05:55:00,0,0,8.071937561,20.35000038
16-nov-22 05:56:00,0,0,8.068750381,20.35625076
16-nov-22 05:57:00,0,0,8.068750381,20.35305977
16-nov-22 05:58:00,0,0,8.068750381,20.34375
16-nov-22 05:59:00,0,0,8.068750381,20.3468132
16-nov-22 06:00:00,0,0,8.068750381,20.35000038
16-nov-22 06:01:00,0,0,8.068750381,20.35625076
16-nov-22 06:02:00,0,0,8.068750381,20.35625076
16-nov-22 06:03:00,0,0,8.071907997,20.35625076
16-nov-22 06:04:00,0,0,8.068750381,20.35625076
16-nov-22 06:05:00,0,0,8.068750381,20.35625076
16-nov-22 06:06:00,0,0,8.068750381,20.35316086
16-nov-22 06:07:00,0,0,8.068750381,20.35625076
16-nov-22 06:08:00,0,0,8.068750381,20.35000038
16-nov-22 06:09:00,0,0,8.068750381,20.35000038
16-nov-22 06:10:00,0,0,8.068750381,20.35316467
16-nov-22 06:11:00,0,0,8.068750381,20.35308456
16-nov-22 06:12:00,0,0,8.068750381,20.35313606
16-nov-22 06:13:00,0,0,8.068750381,20.3531208
16-nov-22 06:14:00,0,0,8.068750381,20.35625076
16-nov-22 06:15:00,0,0,8.068750381,20.35311699
16-nov-22 06:16:00,0,0,8.068750381,20.35625076
16-nov-22 06:17:00,0,0,8.068750381,20.35625076
16-nov-22 06:18:00,0,0,8.068750381,20.35625076
16-nov-22 06:19:00,0,0,8.068750381,20.3531189
16-nov-22 06:20:00,0,0,8.071860313,20.35625076
16-nov-22 06:21:00,0,0,8.068750381,20.35625076
16-nov-22 06:22:00,0,0,8.068750381,20.35625076
16-nov-22 06:23:00,0,0,8.068750381,20.34688759
16-nov-22 06:24:00,0,0,8.068750381,20.3468647
16-nov-22 06:25:00,0,0,8.071865082,20.35311508
16-nov-22 06:26:00,0,0,8.068750381,20.35625076
16-nov-22 06:27:00,0,0,8.068750381,20.35625076
16-nov-22 06:28:00,0,0,8.068750381,20.35625076
16-nov-22 06:29:00,0,0,8.068750381,20.3531208
16-nov-22 06:30:00,0,0,8.068750381,20.35625076
16-nov-22 06:31:00,0,0,8.068750381,20.35625076
16-nov-22 06:32:00,0,0,8.068750381,20.35625076
16-nov-22 06:33:00,0,0,8.068750381,20.35940361
16-nov-22 06:34:00,0,0,8.074999809,20.35315704
16-nov-22 06:35:00,0,0,8.074999809,20.34375
16-nov-22 06:36:00,0,0,8.074999809,20.34065437
16-nov-22 06:37:00,0,0,8.074999809,20.34375
16-nov-22 06:38:00,0,0,8.074999809,20.34685516
16-nov-22 06:39:00,0,0,8.074999809,20.34375
16-nov-22 06:40:00,0,0,8.071901321,20.34375
16-nov-22 06:41:00,0,0,8.074999809,20.35000038
16-nov-22 06:42:00,0,0,8.074999809,20.34689903
16-nov-22 06:43:00,0,0,8.074999809,20.35000038
16-nov-22 06:44:00,0,0,8.074999809,20.34684563
16-nov-22 06:45:00,0,0,8.074999809,20.34685135
16-nov-22 06:46:00,0,0,8.074999809,20.34375
16-nov-22 06:47:00,0,0,8.074999809,20.34059525
16-nov-22 06:48:00,0,0,8.074999809,20.34059715
16-nov-22 06:49:00,0,0,8.074999809,20.3406086
16-nov-22 06:50:00,0,0,8.074999809,20.34375
16-nov-22 06:51:00,0,0,8.074999809,20.35000038
16-nov-22 06:52:00,0,0,8.074999809,20.34686661
16-nov-22 06:53:00,0,0,8.074999809,20.34375
16-nov-22 06:54:00,0,0,8.074999809,20.34687996
16-nov-22 06:55:00,0,0,8.074999809,20.34687996
16-nov-22 06:56:00,0,0,8.074999809,20.35000038
16-nov-22 06:57:00,0,0,8.074999809,20.35000038
16-nov-22 06:58:00,0,0,8.081250191,20.35000038
16-nov-22 06:59:00,0,0,8.078115463,20.35000038
16-nov-22 07:00:00,0,0,8.078122139,20.35000038
16-nov-22 07:01:00,0,0,8.081250191,20.34687805
16-nov-22 07:02:00,0,0,8.081250191,20.35000038
16-nov-22 07:03:00,0,0,8.081250191,20.35000038
16-nov-22 07:04:00,0,0,8.081250191,20.35000038
16-nov-22 07:05:00,0,0,8.081250191,20.35000038
16-nov-22 07:06:00,0,0,8.081250191,20.35000038
16-nov-22 07:07:00,0,0,8.081250191,20.35000038
16-nov-22 07:08:00,0,0,8.081250191,20.35313034
16-nov-22 07:09:00,0,0,8.078116417,20.35000038
16-nov-22 07:10:00,0,0,8.081250191,20.34687614
16-nov-22 07:11:00,0,0,8.081250191,20.35000038
16-nov-22 07:12:00,0,0,8.081250191,20.35312843
16-nov-22 07:13:00,0,0,8.078157425,20.35000038
16-nov-22 07:14:00,0,0,8.078084946,20.34375
16-nov-22 07:15:00,0,0,8.081250191,20.33749962
16-nov-22 07:16:00,0,0,8.081250191,20.33749962
16-nov-22 07:17:00,0,0,8.081250191,20.33749962
16-nov-22 07:18:00,0,0,8.07815361,20.34065247
16-nov-22 07:19:00,0,0,8.078156471,20.33749962
16-nov-22 07:20:00,0,0,8.078158379,20.34375
16-nov-22 07:21:00,0,0,8.081250191,20.34065819
16-nov-22 07:22:00,0,0,8.078155518,20.34059525
16-nov-22 07:23:00,0,0,8.081250191,20.33749962
16-nov-22 07:24:00,0,0,8.081250191,20.34375
16-nov-22 07:25:00,0,0,8.078162193,20.34375
16-nov-22 07:26:00,0,0,8.081250191,20.34375
16-nov-22 07:27:00,0,0,8.078166962,20.34375
16-nov-22 07:28:00,0,0,8.081250191,20.34375
16-nov-22 07:29:00,0,0,8.074999809,20.34684181
16-nov-22 07:30:00,0,0,8.078165054,20.34375
16-nov-22 07:31:00,0,0,8.081250191,20.34375
16-nov-22 07:32:00,0,0,8.081250191,20.34375
16-nov-22 07:33:00,0,0,8.074999809,20.33749962
16-nov-22 07:34:00,0,0,8.074999809,20.34375
16-nov-22 07:35:00,0,0,8.078191757,20.34375
16-nov-22 07:36:00,0,0,8.081250191,20.34375
16-nov-22 07:37:00,0,0,8.078188896,20.34375
16-nov-22 07:38:00,0,0,8.078063011,20.35000038
16-nov-22 07:39:00,0,0,8.081250191,20.35000038
16-nov-22 07:40:00,0,0,8.078061104,20.35000038
16-nov-22 07:41:00,0,0,8.081250191,20.34375
16-nov-22 07:42:00,0,0,8.078105927,20.34375
16-nov-22 07:43:00,0,0,8.078103065,20.34685326
16-nov-22 07:44:00,0,0,8.078109741,20.34375
16-nov-22 07:45:00,0,0,8.078142166,20.34689331
16-nov-22 07:46:00,0,0,8.074999809,20.34685516
16-nov-22 07:47:00,0,0,8.078108788,20.34375
16-nov-22 07:48:00,0,0,8.078105927,20.35000038
16-nov-22 07:49:00,0,0,8.074999809,20.34688759
16-nov-22 07:50:00,0,0,8.078107834,20.34685707
16-nov-22 07:51:00,0,0,8.078145981,20.35000038
16-nov-22 07:52:00,0,0,8.074999809,20.34689713
16-nov-22 07:53:00,0,0,8.078150749,20.35000038
16-nov-22 07:54:00,0,0,8.074999809,20.35000038
16-nov-22 07:55:00,0,0,8.078103065,20.35000038
16-nov-22 07:56:00,0,0,8.078104973,20.35000038
16-nov-22 07:57:00,0,0,8.074999809,20.34375
16-nov-22 07:58:00,0,0,8.078137398,20.34375
16-nov-22 07:59:00,0,0,8.078099251,20.34375
16-nov-22 08:00:00,0,0,8.074999809,20.34375
16-nov-22 08:01:00,0,0,8.078105927,20.34375
16-nov-22 08:02:00,0,0,8.074999809,20.34687614
16-nov-22 08:03:00,0,0,8.074999809,20.34688187
16-nov-22 08:04:00,0,0,8.078125,20.34687614
16-nov-22 08:05:00,0,0,8.081250191,20.34375
16-nov-22 08:06:00,0,0,8.081250191,20.34375
16-nov-22 08:07:00,0,0,8.081250191,20.34375
16-nov-22 08:08:00,0,0,8.081250191,20.33749962
16-nov-22 08:09:00,0,0,8.081250191,20.33749962
16-nov-22 08:10:00,0,0,8.078129768,20.33124924
16-nov-22 08:11:00,0,0,8.071868896,20.32811928
16-nov-22 08:12:00,0,0,8.068750381,20.32500076
16-nov-22 08:13:00,0,0,8.059375763,20.31562614
16-nov-22 08:14:00,0,0,8.046869278,20.30624962
16-nov-22 08:15:00,0,0,8.040630341,20.30624962
16-nov-22 08:16:00,0,0,8.03125,20.29686928
16-nov-22 08:17:00,0,0,8.024999619,20.28437042
16-nov-22 08:18:00,0,0,8.018750191,20.28750038
16-nov-22 08:19:00,0,0,8.012499809,20.27499962
16-nov-22 08:20:00,0,0,8.00937748,20.27187157
16-nov-22 08:21:00,0,0,8.006250381,20.26874924
16-nov-22 08:22:00,0,0,8.006250381,20.25940704
16-nov-22 08:23:00,0,0,8.003073692,20.24692535
16-nov-22 08:24:00,0,0,7.993750095,20.24374962
16-nov-22 08:25:00,0,0,7.990685463,20.21875
16-nov-22 08:26:00,0,0,7.981249809,20.20317268
16-nov-22 08:27:00,0,0,7.981249809,20.1875
16-nov-22 08:28:00,0,0,7.981249809,20.18124962
16-nov-22 08:29:00,0,0,7.981249809,20.17193794
16-nov-22 08:30:00,0,0,7.971933842,20.16568375
16-nov-22 08:31:00,0,0,7.962500095,20.16250038
16-nov-22 08:32:00,0,0,7.962500095,20.14999962
16-nov-22 08:33:00,0,0,7.962500095,20.15307999
16-nov-22 08:34:00,0,0,7.962500095,20.14374924
16-nov-22 08:35:00,0,0,7.956250191,20.13759613
16-nov-22 08:36:00,0,0,7.949999809,20.125
16-nov-22 08:37:00,0,0,7.949999809,20.11568069
16-nov-22 08:38:00,0,0,7.949999809,20.10000038
16-nov-22 08:39:00,0,0,7.943749905,20.09067345
16-nov-22 08:40:00,0,0,7.943749905,20.07817268
16-nov-22 08:41:00,0,0,7.934427261,20.0625
16-nov-22 08:42:00,0,0,7.934328556,20.0406723
16-nov-22 08:43:00,0,0,7.931250095,20.03125
16-nov-22 08:44:00,0,0,7.931250095,20.02499962
16-nov-22 08:45:00,0,0,7.931250095,20.02807808
16-nov-22 08:46:00,0,0,7.925000191,20.03125
16-nov-22 08:47:00,0,0,7.925000191,20.03125
16-nov-22 08:48:00,0,0,7.925000191,20.04057503
16-nov-22 08:49:00,0,0,7.925000191,20.04375076
16-nov-22 08:50:00,0,0,7.918749809,20.04999924
16-nov-22 08:51:00,0,0,7.912499905,20.04682922
16-nov-22 08:52:00,0,0,7.912499905,20.04375076
16-nov-22 08:53:00,0,0,7.912499905,20.04375076
16-nov-22 08:54:00,0,0,7.909334183,20.04999924
16-nov-22 08:55:00,0,0,7.90625,20.03125
16-nov-22 08:56:00,0,0,7.90625,20.03432655
16-nov-22 08:57:00,0,0,7.900000095,20.03750038
16-nov-22 08:58:00,0,0,7.900000095,20.03125
16-nov-22 08:59:00,0,0,7.900000095,20.03125
16-nov-22 09:00:00,0,0,7.896926403,20.03750038
16-nov-22 09:01:00,0,0,7.896823883,20.03432465
16-nov-22 09:02:00,0,0,7.900000095,20.03441048
16-nov-22 09:03:00,0,0,7.896837234,20.03750038
16-nov-22 09:04:00,0,0,7.893750191,20.03750038
16-nov-22 09:05:00,0,0,7.893750191,20.03441811
16-nov-22 09:06:00,0,0,7.893750191,20.03125
16-nov-22 09:07:00,0,0,7.893750191,20.03125
16-nov-22 09:08:00,0,0,7.893750191,20.03125
16-nov-22 09:09:00,0,0,7.893750191,20.03125
16-nov-22 09:10:00,0,0,7.893750191,20.03750038
16-nov-22 09:11:00,0,0,7.893750191,20.03442001
16-nov-22 09:12:00,0,0,7.893750191,20.03750038
16-nov-22 09:13:00,0,0,7.893750191,20.03750038
16-nov-22 09:14:00,0,0,7.893750191,20.03439713
16-nov-22 09:15:00,0,0,7.893750191,20.03440094
16-nov-22 09:16:00,0,0,7.893750191,20.03125
16-nov-22 09:17:00,0,0,7.890641212,20.03125
16-nov-22 09:18:00,0,0,7.890357494,20.03125
16-nov-22 09:19:00,0,0,7.887499809,20.03125
16-nov-22 09:20:00,0,0,7.893750191,20.04064751
16-nov-22 09:21:00,0,0,7.893750191,20.03750038
16-nov-22 09:22:00,0,0,7.893750191,20.03456497
16-nov-22 09:23:00,0,0,7.893750191,20.0343914
16-nov-22 09:24:00,0,0,7.893750191,20.03750038
16-nov-22 09:25:00,0,0,7.893750191,20.03750038
16-nov-22 09:26:00,0,0,7.900000095,20.04065323
16-nov-22 09:27:00,0,0,7.893750191,20.04375076
16-nov-22 09:28:00,0,0,7.893750191,20.03439903
16-nov-22 09:29:00,0,0,7.893750191,20.02499962
16-nov-22 09:30:00,0,0,7.893750191,20.03125
16-nov-22 09:31:00,0,0,7.893750191,20.03431129
16-nov-22 09:32:00,0,0,7.893750191,20.03750038
16-nov-22 09:33:00,0,0,7.893750191,20.04065323
16-nov-22 09:34:00,0,0,7.893750191,20.04375076
16-nov-22 09:35:00,0,0,7.893750191,20.04375076
16-nov-22 09:36:00,0,0,7.893750191,20.04693604
16-nov-22 09:37:00,0,0,7.893750191,20.03750038
16-nov-22 09:38:00,0,0,7.893750191,20.04059792
16-nov-22 09:39:00,0,0,7.893750191,20.04683876
16-nov-22 09:40:00,0,0,7.893750191,20.05624962
16-nov-22 09:41:00,0,0,7.893750191,20.05624962
16-nov-22 09:42:00,0,0,7.893750191,20.05624962
16-nov-22 09:43:00,0,0,7.893750191,20.05935669
16-nov-22 09:44:00,0,0,7.893750191,20.05624962
16-nov-22 09:45:00,0,0,7.893750191,20.05624962
16-nov-22 09:46:00,0,0,7.893750191,20.05939674
16-nov-22 09:47:00,0,0,7.893750191,20.06548882
16-nov-22 09:48:00,0,0,7.893750191,20.0625
16-nov-22 09:49:00,0,0,7.893750191,20.0625
16-nov-22 09:50:00,0,0,7.893750191,20.06574059
16-nov-22 09:51:00,0,0,7.893750191,20.0625
16-nov-22 09:52:00,0,0,7.893750191,20.0625
16-nov-22 09:53:00,0,0,7.893750191,20.05940056
16-nov-22 09:54:00,0,0,7.893750191,20.0625
16-nov-22 09:55:00,0,0,7.893750191,20.07182503
16-nov-22 09:56:00,0,0,7.896939754,20.06875038
16-nov-22 09:57:00,0,0,7.900000095,20.07192612
16-nov-22 09:58:00,0,0,7.900000095,20.07180786
16-nov-22 09:59:00,0,0,7.900000095,20.07195663
16-nov-22 10:00:00,0,0,7.893750191,20.06875038
16-nov-22 10:01:00,0,0,7.896965027,20.07821465
16-nov-22 10:02:00,0,0,7.896762848,20.07500076
16-nov-22 10:03:00,0,0,7.896983147,20.08749962
16-nov-22 10:04:00,0,0,7.896759987,20.07823944
16-nov-22 10:05:00,0,0,7.897007942,20.07500076
16-nov-22 10:06:00,0,0,7.896738052,20.08124924
16-nov-22 10:07:00,0,0,7.893750191,20.07826996
16-nov-22 10:08:00,0,0,7.896895885,20.07810402
16-nov-22 10:09:00,0,0,7.900000095,20.07500076
16-nov-22 10:10:00,0,0,7.900000095,20.07500076
16-nov-22 10:11:00,0,0,7.900000095,20.08124924
16-nov-22 10:12:00,0,0,7.900000095,20.08749962
16-nov-22 10:13:00,0,0,7.896873474,20.09375
16-nov-22 10:14:00,0,0,7.900000095,20.09687996
16-nov-22 10:15:00,0,0,7.893750191,20.10000038
16-nov-22 10:16:00,0,0,7.896887302,20.09686279
16-nov-22 10:17:00,0,0,7.896886826,20.09375
16-nov-22 10:18:00,0,0,7.900000095,20.08749962
16-nov-22 10:19:00,0,0,7.893750191,20.09375
16-nov-22 10:20:00,0,0,7.89687109,20.10000038
16-nov-22 10:21:00,0,0,7.900000095,20.09375
16-nov-22 10:22:00,0,0,7.896854877,20.10000038
16-nov-22 10:23:00,0,0,7.896934986,20.09375
16-nov-22 10:24:00,0,0,7.900000095,20.09375
16-nov-22 10:25:00,0,0,7.900000095,20.09056473
16-nov-22 10:26:00,0,0,7.900000095,20.09385872
16-nov-22 10:27:00,0,0,7.900000095,20.09375
16-nov-22 10:28:00,0,0,7.896937847,20.09375
16-nov-22 10:29:00,0,0,7.900000095,20.09682846
16-nov-22 10:30:00,0,0,7.900000095,20.08749962
16-nov-22 10:31:00,0,0,7.900000095,20.10000038
16-nov-22 10:32:00,0,0,7.896817684,20.10625076
16-nov-22 10:33:00,0,0,7.893750191,20.10306931
16-nov-22 10:34:00,0,0,7.900000095,20.10625076
16-nov-22 10:35:00,0,0,7.896819115,20.10625076
16-nov-22 10:36:00,0,0,7.900000095,20.10931206
16-nov-22 10:37:00,0,0,7.900000095,20.10625076
16-nov-22 10:38:00,0,0,7.896934032,20.10931587
16-nov-22 10:39:00,0,0,7.900000095,20.10943604
16-nov-22 10:40:00,0,0,7.896811485,20.10931206
16-nov-22 10:41:00,0,0,7.896814346,20.10306549
16-nov-22 10:42:00,0,0,7.900000095,20.10337639
16-nov-22 10:43:00,0,0,7.896887302,20.10625076
16-nov-22 10:44:00,0,0,7.896885395,20.10938454
16-nov-22 10:45:00,0,0,7.896866798,20.10625076
16-nov-22 10:46:00,0,0,7.896862507,20.10311317
16-nov-22 10:47:00,0,0,7.893750191,20.10625076
16-nov-22 10:48:00,0,0,7.893750191,20.10313606
16-nov-22 10:49:00,0,0,7.893750191,20.08436203
16-nov-22 10:50:00,0,0,7.893750191,20.08124924
16-nov-22 10:51:00,0,0,7.893750191,20.08749962
16-nov-22 10:52:00,0,0,7.893750191,20.09079552
16-nov-22 10:53:00,0,0,7.893750191,20.09683228
16-nov-22 10:54:00,0,0,7.893750191,20.08749962
16-nov-22 10:55:00,0,0,7.893750191,20.08441162
16-nov-22 10:56:00,0,0,7.893750191,20.08740997
16-nov-22 10:57:00,0,0,7.893750191,20.08749962
16-nov-22 10:58:00,0,0,7.893750191,20.08749962
16-nov-22 10:59:00,0,0,7.893750191,20.08749962
16-nov-22 11:00:00,0,0,7.890666485,20.09066582
16-nov-22 11:01:00,0,0,7.893750191,20.08749962
16-nov-22 11:02:00,0,0,7.893750191,20.08741379
16-nov-22 11:03:00,0,0,7.893750191,20.09375
16-nov-22 11:04:00,0,0,7.890663624,20.08749962
16-nov-22 11:05:00,0,0,7.887499809,20.08749962
16-nov-22 11:06:00,0,0,7.887499809,20.08749962
16-nov-22 11:07:00,0,0,7.887499809,20.08749962
16-nov-22 11:08:00,0,0,7.887499809,20.09375
16-nov-22 11:09:00,0,0,7.887499809,20.09058762
16-nov-22 11:10:00,0,0,7.887499809,20.09375
16-nov-22 11:11:00,0,0,7.887499809,20.090662
16-nov-22 11:12:00,0,0,7.887499809,20.08749962
16-nov-22 11:13:00,0,0,7.887499809,20.09066391
16-nov-22 11:14:00,0,0,7.887499809,20.08749962
16-nov-22 11:15:00,0,0,7.887499809,20.09066391
16-nov-22 11:16:00,0,0,7.887499809,20.08124924
16-nov-22 11:17:00,0,0,7.887499809,20.07506752
16-nov-22 11:18:00,0,0,7.887499809,20.06558228
16-nov-22 11:19:00,0,0,7.887499809,20.07183456
16-nov-22 11:20:00,0,0,7.887499809,20.08124924
16-nov-22 11:21:00,0,0,7.887499809,20.08749962
16-nov-22 11:22:00,0,0,7.887499809,20.08124924
16-nov-22 11:23:00,0,0,7.887499809,20.08749962
16-nov-22 11:24:00,0,0,7.887499809,20.07813835
16-nov-22 11:25:00,0,0,7.887499809,20.08124924
16-nov-22 11:26:00,0,0,7.887499809,20.08124924
16-nov-22 11:27:00,0,0,7.887499809,20.07814217
16-nov-22 11:28:00,0,0,7.887499809,20.07500076
16-nov-22 11:29:00,0,0,7.884387016,20.08124924
16-nov-22 11:30:00,0,0,7.881249905,20.07814026
16-nov-22 11:31:00,0,0,7.881249905,20.06875038
16-nov-22 11:32:00,0,0,7.881249905,20.0625
16-nov-22 11:33:00,0,0,7.881249905,20.04999924
16-nov-22 11:34:00,0,0,7.881249905,20.04684258
16-nov-22 11:35:00,0,0,7.881249905,20.05624962
16-nov-22 11:36:00,0,0,7.881249905,20.0625
16-nov-22 11:37:00,0,0,7.881249905,20.05935478
16-nov-22 11:38:00,0,0,7.881249905,20.05934715
16-nov-22 11:39:00,0,0,7.881249905,20.05940056
16-nov-22 11:40:00,0,0,7.881249905,20.05310059
16-nov-22 11:41:00,0,0,7.881249905,20.05624962
16-nov-22 11:42:00,0,0,7.881249905,20.05624962
16-nov-22 11:43:00,0,0,7.881249905,20.05938148
16-nov-22 11:44:00,0,0,7.881249905,20.05939484
16-nov-22 11:45:00,0,0,7.881249905,20.05311012
16-nov-22 11:46:00,0,0,7.884350777,20.05314827
16-nov-22 11:47:00,0,0,7.881249905,20.05624962
16-nov-22 11:48:00,0,0,7.881249905,20.0625
16-nov-22 11:49:00,0,0,7.881249905,20.05314827
16-nov-22 11:50:00,0,0,7.884387016,20.04686356
16-nov-22 11:51:00,0,0,7.881249905,20.04689598
16-nov-22 11:52:00,0,0,7.881249905,20.04999924
16-nov-22 11:53:00,0,0,7.881249905,20.04999924
16-nov-22 11:54:00,0,0,7.881249905,20.05624962
16-nov-22 11:55:00,0,0,7.881249905,20.05624962
16-nov-22 11:56:00,0,0,7.881249905,20.05624962
16-nov-22 11:57:00,0,0,7.881249905,20.05624962
16-nov-22 11:58:00,0,0,7.881249905,20.05624962
16-nov-22 11:59:00,0,0,7.881249905,20.05624962
16-nov-22 12:00:00,0,0,7.881249905,20.0593586
16-nov-22 12:01:00,0,0,7.881249905,20.0625
16-nov-22 12:02:00,0,0,7.881249905,20.0625
16-nov-22 12:03:00,0,0,7.881249905,20.05624962
16-nov-22 12:04:00,0,0,7.881249905,20.04999924
16-nov-22 12:05:00,0,0,7.881249905,20.05316544
16-nov-22 12:06:00,0,0,7.881249905,20.04999924
16-nov-22 12:07:00,0,0,7.881249905,20.04999924
16-nov-22 12:08:00,0,0,7.881249905,20.05624962
16-nov-22 12:09:00,Comm Fail,Comm Fail,Comm Fail,Comm Fail
16-nov-22 12:10:00,0,0,7.881249905,20.05624962
16-nov-22 12:11:00,0,0,7.881249905,20.05624962
16-nov-22 12:12:00,0,0,7.881249905,20.0625
16-nov-22 12:13:00,0,0,7.881249905,20.05624962
16-nov-22 12:14:00,0,0,7.881249905,20.05940056
16-nov-22 12:15:00,0,0,7.881249905,20.0625
16-nov-22 12:16:00,0,0,7.881249905,20.0625
16-nov-22 12:17:00,0,0,7.881249905,20.05935669
16-nov-22 12:18:00,0,0,7.875,20.0625
16-nov-22 12:19:00,0,0,7.875,20.0625
16-nov-22 12:20:00,0,0,7.875,20.0625
16-nov-22 12:21:00,0,0,7.875,20.0625
16-nov-22 12:22:00,0,0,7.875,20.0625
16-nov-22 12:23:00,0,0,7.875,20.0625
16-nov-22 12:24:00,0,0,7.875,20.05624962
16-nov-22 12:25:00,0,0,7.868750095,20.05624962
16-nov-22 12:26:00,0,0,7.868750095,20.04999924
16-nov-22 12:27:00,0,0,7.871929646,20.05317879
16-nov-22 12:28:00,0,0,7.871817589,20.04693222
16-nov-22 12:29:00,0,0,7.871935368,20.04999924
16-nov-22 12:30:00,0,0,7.87182045,20.05624962
16-nov-22 12:31:00,0,0,7.868750095,20.04999924
16-nov-22 12:32:00,0,0,7.868750095,20.05932999
16-nov-22 12:33:00,0,0,7.868750095,20.0625
16-nov-22 12:34:00,0,0,7.871931076,20.05931854
16-nov-22 12:35:00,0,0,7.871925354,20.0625
16-nov-22 12:36:00,0,0,7.871826649,20.0625
16-nov-22 12:37:00,0,0,7.868750095,20.0625
16-nov-22 12:38:00,0,0,7.868750095,20.0625
16-nov-22 12:39:00,0,0,7.868750095,20.0625
16-nov-22 12:40:00,0,0,7.871818066,20.0625
16-nov-22 12:41:00,0,0,7.871828079,20.0625
16-nov-22 12:42:00,0,0,7.875,20.04999924
16-nov-22 12:43:00,0,0,7.875,20.05624962
16-nov-22 12:44:00,0,0,7.88434124,20.0625
16-nov-22 12:45:00,0,0,7.881249905,20.06875038
16-nov-22 12:46:00,0,0,7.881249905,20.06558609
16-nov-22 12:47:00,0,0,7.881249905,20.05934334
16-nov-22 12:48:00,0,0,7.884413719,20.05933571
16-nov-22 12:49:00,0,0,7.887499809,20.0625
16-nov-22 12:50:00,0,0,7.887499809,20.06559181
16-nov-22 12:51:00,0,0,7.887499809,20.0625
16-nov-22 12:52:00,0,0,7.881249905,20.0625
16-nov-22 12:53:00,0,0,7.881249905,20.05941582
16-nov-22 12:54:00,0,0,7.881249905,20.0625
16-nov-22 12:55:00,0,0,7.887499809,20.05624962
16-nov-22 12:56:00,0,0,7.881249905,20.05624962
16-nov-22 12:57:00,0,0,7.881249905,20.0625
16-nov-22 12:58:00,0,0,7.884411812,20.06566238
16-nov-22 12:59:00,0,0,7.881249905,20.05933571
16-nov-22 13:00:00,0,0,7.887499809,20.05941391
16-nov-22 13:01:00,0,0,7.887499809,20.0531559
16-nov-22 13:02:00,0,0,7.881249905,20.05624962
16-nov-22 13:03:00,0,0,7.881249905,20.05315971
16-nov-22 13:04:00,0,0,7.881249905,20.05934143
16-nov-22 13:05:00,0,0,7.881249905,20.05624962
16-nov-22 13:06:00,0,0,7.881249905,20.05624962
16-nov-22 13:07:00,0,0,7.881249905,20.04999924
16-nov-22 13:08:00,0,0,7.881249905,20.04999924
16-nov-22 13:09:00,0,0,7.881249905,20.05624962
16-nov-22 13:10:00,0,0,7.881249905,20.05624962
16-nov-22 13:11:00,0,0,7.881249905,20.05624962
16-nov-22 13:12:00,0,0,7.881249905,20.0655899
16-nov-22 13:13:00,0,0,7.875,20.05941391
16-nov-22 13:14:00,0,0,7.875,20.0625
16-nov-22 13:15:00,0,0,7.875,20.0625
16-nov-22 13:16:00,0,0,7.875,20.0625
16-nov-22 13:17:00,0,0,7.875,20.05941391
16-nov-22 13:18:00,0,0,7.875,20.05940819
16-nov-22 13:19:00,0,0,7.875,20.05934334
16-nov-22 13:20:00,0,0,7.871840954,20.05934143
16-nov-22 13:21:00,0,0,7.868750095,20.0625
16-nov-22 13:22:00,0,0,7.871859074,20.0625
16-nov-22 13:23:00,0,0,7.868750095,20.0625
16-nov-22 13:24:00,0,0,7.871882439,20.0625
16-nov-22 13:25:00,0,0,7.871891499,20.0593586
16-nov-22 13:26:00,0,0,7.868750095,20.0625
16-nov-22 13:27:00,0,0,7.871896744,20.05939674
16-nov-22 13:28:00,0,0,7.871889591,20.0593605
